"","PSID","Gene","Module"
"TGFB1I1","TGFB1I1","TGFB1I1","grey"
"RNF152","RNF152","RNF152","grey"
"TRMT13","TRMT13","TRMT13","grey60"
"C12orf73","C12orf73","C12orf73","grey"
"CISD3","CISD3","CISD3","grey"
"PTCHD4","PTCHD4","PTCHD4","pink"
"AKAIN1","AKAIN1","AKAIN1","grey"
"HSCB","HSCB","HSCB","grey"
"CCDC114","CCDC114","CCDC114","grey"
"ATP5MG","ATP5MG","ATP5MG","tan"
"ATP5MGL","ATP5MGL","ATP5MGL","tan"
"L3HYPDH","L3HYPDH","L3HYPDH","grey"
"ARHGAP20","ARHGAP20","ARHGAP20","grey"
"FRG2","FRG2","FRG2","grey"
"FRG2C","FRG2C","FRG2C","grey"
"FRG2B","FRG2B","FRG2B","grey"
"SLC13A5","SLC13A5","SLC13A5","grey"
"SIPA1","SIPA1","SIPA1","turquoise"
"PIGW","PIGW","PIGW","grey"
"RACGAP1","RACGAP1","RACGAP1","grey"
"DDIT3","DDIT3","DDIT3","grey"
"RPL36A","RPL36A","RPL36A","tan"
"C8orf59","C8orf59","C8orf59","purple"
"COX11","COX11","COX11","grey"
"TOX3","TOX3","TOX3","grey"
"FBXO30","FBXO30","FBXO30","grey"
"ST6GALNAC5","ST6GALNAC5","ST6GALNAC5","grey"
"AVEN","AVEN","AVEN","grey"
"TMEM56-RWDD3","TMEM56-RWDD3","TMEM56-RWDD3","grey"
"TMEM56","TMEM56","TMEM56","grey"
"FXYD7","FXYD7","FXYD7","blue"
"EFHD1","EFHD1","EFHD1","magenta"
"HEXIM2","HEXIM2","HEXIM2","grey"
"SEPT4","SEPT4","SEPT4","magenta"
"PROX1","PROX1","PROX1","greenyellow"
"LAMB2","LAMB2","LAMB2","black"
"ETV4","ETV4","ETV4","grey"
"HTR1F","HTR1F","HTR1F","grey"
"FGGY","FGGY","FGGY","grey"
"BLM","BLM","BLM","grey"
"UNC5B","UNC5B","UNC5B","turquoise"
"IGFBP7","IGFBP7","IGFBP7","grey"
"PIN4","PIN4","PIN4","purple"
"CLP1","CLP1","CLP1","grey"
"RNASE4","RNASE4","RNASE4","yellow"
"ITPKC","ITPKC","ITPKC","grey"
"CUTC","CUTC","CUTC","grey"
"CDH6","CDH6","CDH6","grey"
"LENG1","LENG1","LENG1","grey"
"TIPIN","TIPIN","TIPIN","grey"
"INSIG1","INSIG1","INSIG1","grey"
"YDJC","YDJC","YDJC","grey"
"MOB3C","MOB3C","MOB3C","grey"
"WDR66","WDR66","WDR66","grey"
"CTSH","CTSH","CTSH","grey"
"ISYNA1","ISYNA1","ISYNA1","grey"
"NUDT14","NUDT14","NUDT14","grey"
"SMC4","SMC4","SMC4","turquoise"
"RCAN2","RCAN2","RCAN2","blue"
"TMEM35B","TMEM35B","TMEM35B","grey"
"CCNJL","CCNJL","CCNJL","grey"
"NFE2L2","NFE2L2","NFE2L2","grey"
"PDPR","PDPR","PDPR","brown"
"DNAJB1","DNAJB1","DNAJB1","grey"
"LCA5","LCA5","LCA5","grey"
"CEP128","CEP128","CEP128","grey"
"TIGD5","TIGD5","TIGD5","grey"
"MASP1","MASP1","MASP1","grey"
"KLF11","KLF11","KLF11","grey"
"DCDC2","DCDC2","DCDC2","grey"
"ZNF526","ZNF526","ZNF526","grey"
"EPHB1","EPHB1","EPHB1","grey"
"C8orf82","C8orf82","C8orf82","grey"
"NDUFAF8","NDUFAF8","NDUFAF8","grey"
"KCNK4","KCNK4","KCNK4","grey"
"TMEM176A","TMEM176A","TMEM176A","grey"
"IL1R1","IL1R1","IL1R1","grey"
"TRMT44","TRMT44","TRMT44","grey"
"PDLIM4","PDLIM4","PDLIM4","grey"
"RPS6KA6","RPS6KA6","RPS6KA6","grey"
"RHOBTB1","RHOBTB1","RHOBTB1","grey"
"RBM11","RBM11","RBM11","grey"
"TAF4B","TAF4B","TAF4B","grey"
"ADHFE1","ADHFE1","ADHFE1","grey"
"SPEF1","SPEF1","SPEF1","grey"
"RANBP17","RANBP17","RANBP17","grey"
"LRRC1","LRRC1","LRRC1","grey"
"RBM48","RBM48","RBM48","grey"
"SGMS2","SGMS2","SGMS2","grey"
"TNFAIP8","TNFAIP8","TNFAIP8","grey"
"WIPF3","WIPF3","WIPF3","greenyellow"
"TMEM219","TMEM219","TMEM219","grey"
"NOV","NOV","NOV","green"
"METTL1","METTL1","METTL1","grey"
"FAT4","FAT4","FAT4","brown"
"SREBF1","SREBF1","SREBF1","magenta"
"NTN1","NTN1","NTN1","grey"
"GRTP1","GRTP1","GRTP1","grey"
"RORB","RORB","RORB","blue"
"BTG3","BTG3","BTG3","grey"
"RPL11","RPL11","RPL11","tan"
"SEMA4D","SEMA4D","SEMA4D","turquoise"
"DCPS","DCPS","DCPS","grey"
"TMEM121","TMEM121","TMEM121","grey"
"ZBTB25","ZBTB25","ZBTB25","grey"
"DHFR","DHFR","DHFR","grey"
"DHFR2","DHFR2","DHFR2","grey"
"SCRT2","SCRT2","SCRT2","grey"
"HPCAL1","HPCAL1","HPCAL1","blue"
"ZBTB10","ZBTB10","ZBTB10","salmon"
"NRG2","NRG2","NRG2","pink"
"PPP1R1A","PPP1R1A","PPP1R1A","grey"
"HPGDS","HPGDS","HPGDS","yellow"
"KCNQ4","KCNQ4","KCNQ4","grey"
"PIGA","PIGA","PIGA","turquoise"
"RAMP2","RAMP2","RAMP2","grey"
"TMEM268","TMEM268","TMEM268","grey"
"GSTM4","GSTM4","GSTM4","pink"
"RTTN","RTTN","RTTN","grey"
"MKKS","MKKS","MKKS","grey"
"PARVG","PARVG","PARVG","grey"
"TJAP1","TJAP1","TJAP1","midnightblue"
"DHCR24","DHCR24","DHCR24","turquoise"
"SYCE2","SYCE2","SYCE2","grey"
"CIAO2B","CIAO2B","CIAO2B","grey"
"NUDT7","NUDT7","NUDT7","grey"
"KLK8","KLK8","KLK8","grey"
"FMO5","FMO5","FMO5","grey"
"WIPF1","WIPF1","WIPF1","magenta"
"LRRC61","LRRC61","LRRC61","grey"
"LRRC3B","LRRC3B","LRRC3B","grey"
"CCDC84","CCDC84","CCDC84","grey"
"TMEM243","TMEM243","TMEM243","grey"
"MGME1","MGME1","MGME1","grey"
"DCLRE1A","DCLRE1A","DCLRE1A","grey"
"BUB1","BUB1","BUB1","turquoise"
"TNFRSF1A","TNFRSF1A","TNFRSF1A","grey"
"WDR53","WDR53","WDR53","grey"
"KCNH1","KCNH1","KCNH1","grey"
"PKIB","PKIB","PKIB","grey"
"ZDHHC15","ZDHHC15","ZDHHC15","grey"
"MLIP","MLIP","MLIP","grey"
"DPH2","DPH2","DPH2","grey"
"UFL1","UFL1","UFL1","brown"
"PFN4","PFN4","PFN4","grey"
"SNX33","SNX33","SNX33","turquoise"
"PLXNA3","PLXNA3","PLXNA3","grey"
"PIGL","PIGL","PIGL","grey"
"STK32A","STK32A","STK32A","grey"
"MANF","MANF","MANF","grey"
"KIRREL1","KIRREL1","KIRREL1","grey"
"IBA57","IBA57","IBA57","grey"
"REEP6","REEP6","REEP6","grey"
"METTL15","METTL15","METTL15","grey"
"GPT","GPT","GPT","grey"
"KCNK3","KCNK3","KCNK3","blue"
"KCNT1","KCNT1","KCNT1","blue"
"ATR","ATR","ATR","brown"
"KCTD15","KCTD15","KCTD15","turquoise"
"HFE","HFE","HFE","grey"
"SHC3","SHC3","SHC3","brown"
"ARRDC1","ARRDC1","ARRDC1","grey"
"PIGY","PIGY","PIGY","grey"
"ACRBP","ACRBP","ACRBP","grey"
"RPP38","RPP38","RPP38","grey"
"CNBD2","CNBD2","CNBD2","grey"
"AASS","AASS","AASS","grey"
"DISP1","DISP1","DISP1","grey"
"ACYP1","ACYP1","ACYP1","grey"
"SLC39A2","SLC39A2","SLC39A2","grey"
"STEAP2","STEAP2","STEAP2","grey"
"ASXL3","ASXL3","ASXL3","brown"
"SLC37A1","SLC37A1","SLC37A1","grey"
"TOX2","TOX2","TOX2","green"
"STYX","STYX","STYX","grey"
"ELF1","ELF1","ELF1","grey"
"SHQ1","SHQ1","SHQ1","grey"
"LHFPL6","LHFPL6","LHFPL6","grey"
"MEX3B","MEX3B","MEX3B","grey"
"NUDT15","NUDT15","NUDT15","grey"
"ST6GALNAC2","ST6GALNAC2","ST6GALNAC2","grey"
"PTGES","PTGES","PTGES","grey"
"AMMECR1","AMMECR1","AMMECR1","grey"
"MRPS36","MRPS36","MRPS36","grey"
"SLC16A11","SLC16A11","SLC16A11","grey"
"THAP1","THAP1","THAP1","grey"
"POLA2","POLA2","POLA2","grey"
"FAAP100","FAAP100","FAAP100","grey"
"PPP1R3C","PPP1R3C","PPP1R3C","grey"
"MYLK","MYLK","MYLK","black"
"RELT","RELT","RELT","grey"
"ALKBH4","ALKBH4","ALKBH4","grey"
"RASSF4","RASSF4","RASSF4","grey"
"PARS2","PARS2","PARS2","grey"
"ADAMTSL1","ADAMTSL1","ADAMTSL1","grey"
"ZNF112","ZNF112","ZNF112","grey"
"USP29","USP29","USP29","red"
"FUZ","FUZ","FUZ","grey"
"SAYSD1","SAYSD1","SAYSD1","grey"
"ZNF575","ZNF575","ZNF575","grey"
"TEP1","TEP1","TEP1","grey"
"BLOC1S3","BLOC1S3","BLOC1S3","grey"
"CSPG4","CSPG4","CSPG4","turquoise"
"TRDMT1","TRDMT1","TRDMT1","grey"
"P4HA2","P4HA2","P4HA2","grey"
"FRAS1","FRAS1","FRAS1","grey"
"COPG2","COPG2","COPG2","green"
"KATNAL2","KATNAL2","KATNAL2","grey"
"KLHL4","KLHL4","KLHL4","grey"
"CHRAC1","CHRAC1","CHRAC1","grey"
"ZNF436","ZNF436","ZNF436","grey"
"BCAM","BCAM","BCAM","lightcyan"
"KIF24","KIF24","KIF24","grey"
"ARG2","ARG2","ARG2","grey"
"PRKAA1","PRKAA1","PRKAA1","grey"
"HSPBAP1","HSPBAP1","HSPBAP1","grey"
"RSPH3","RSPH3","RSPH3","grey"
"MERTK","MERTK","MERTK","grey"
"OPRD1","OPRD1","OPRD1","grey"
"MRPL14","MRPL14","MRPL14","grey"
"PTGIS","PTGIS","PTGIS","grey"
"GANC","GANC","GANC","grey"
"PHF13","PHF13","PHF13","salmon"
"KCNK10","KCNK10","KCNK10","grey"
"GPR83","GPR83","GPR83","blue"
"CHMP4C","CHMP4C","CHMP4C","grey"
"ACADS","ACADS","ACADS","grey"
"BLOC1S4","BLOC1S4","BLOC1S4","grey"
"PGAP1","PGAP1","PGAP1","grey"
"PEAK1","PEAK1","PEAK1","grey"
"GPR137B","GPR137B","GPR137B","grey"
"EFCAB6","EFCAB6","EFCAB6","blue"
"MRPL34","MRPL34","MRPL34","grey"
"HMGCR","HMGCR","HMGCR","grey"
"SH2B2","SH2B2","SH2B2","grey"
"LONRF3","LONRF3","LONRF3","brown"
"NSUN6","NSUN6","NSUN6","grey"
"WDR25","WDR25","WDR25","grey"
"MAK16","MAK16","MAK16","grey"
"CYP4F8","CYP4F8","CYP4F8","grey"
"ITGA11","ITGA11","ITGA11","grey"
"ARHGAP27","ARHGAP27","ARHGAP27","grey"
"HAUS7","HAUS7","HAUS7","grey"
"BRWD3","BRWD3","BRWD3","grey"
"TBR1","TBR1","TBR1","blue"
"RAD18","RAD18","RAD18","grey"
"OLFML1","OLFML1","OLFML1","grey"
"RPL22L1","RPL22L1","RPL22L1","purple"
"CFAP54","CFAP54","CFAP54","grey"
"RFXANK","RFXANK","RFXANK","grey"
"PTBP1","PTBP1","PTBP1","grey"
"FGFRL1","FGFRL1","FGFRL1","grey"
"KCNK12","KCNK12","KCNK12","grey"
"ZFP28","ZFP28","ZFP28","grey"
"MAD2L2","MAD2L2","MAD2L2","grey"
"RPL38","RPL38","RPL38","purple"
"SNTB1","SNTB1","SNTB1","grey"
"CHRNB1","CHRNB1","CHRNB1","grey"
"ANKRD54","ANKRD54","ANKRD54","grey"
"KCNA1","KCNA1","KCNA1","brown"
"KIF9","KIF9","KIF9","grey"
"TMEM132D","TMEM132D","TMEM132D","blue"
"CALHM2","CALHM2","CALHM2","grey"
"BTBD11","BTBD11","BTBD11","blue"
"SIN3A","SIN3A","SIN3A","grey"
"KHDRBS2","KHDRBS2","KHDRBS2","pink"
"TMED1","TMED1","TMED1","grey"
"SLC1A6","SLC1A6","SLC1A6","grey"
"NIT2","NIT2","NIT2","grey"
"CORO2A","CORO2A","CORO2A","grey"
"YIF1B","YIF1B","YIF1B","grey"
"PPP1R26","PPP1R26","PPP1R26","blue"
"CEP57L1","CEP57L1","CEP57L1","grey"
"EFNA2","EFNA2","EFNA2","turquoise"
"PCDH7","PCDH7","PCDH7","grey"
"PLCE1","PLCE1","PLCE1","midnightblue"
"TMEM108","TMEM108","TMEM108","pink"
"RPRM","RPRM","RPRM","grey"
"C15orf39","C15orf39","C15orf39","midnightblue"
"ALK","ALK","ALK","grey"
"SCRG1","SCRG1","SCRG1","grey"
"PPAN-P2RY11","PPAN-P2RY11","PPAN-P2RY11","grey"
"PPAN","PPAN","PPAN","grey"
"SLC30A7","SLC30A7","SLC30A7","grey"
"SEPT10","SEPT10","SEPT10","grey"
"BMP1","BMP1","BMP1","greenyellow"
"ABHD14A-ACY1","ABHD14A-ACY1","ABHD14A-ACY1","grey"
"ACY1","ACY1","ACY1","grey"
"ZSCAN20","ZSCAN20","ZSCAN20","grey"
"GPC6","GPC6","GPC6","grey"
"POLL","POLL","POLL","grey"
"RARA","RARA","RARA","grey"
"RFTN1","RFTN1","RFTN1","grey"
"EFNB1","EFNB1","EFNB1","grey"
"ZKSCAN7","ZKSCAN7","ZKSCAN7","grey"
"LRFN2","LRFN2","LRFN2","pink"
"SLC25A10","SLC25A10","SLC25A10","grey"
"PEX12","PEX12","PEX12","grey"
"HRASLS","HRASLS","HRASLS","blue"
"KIAA1958","KIAA1958","KIAA1958","turquoise"
"NPY","NPY","NPY","grey"
"XBP1","XBP1","XBP1","grey"
"MALSU1","MALSU1","MALSU1","grey"
"HOPX","HOPX","HOPX","grey"
"RNASEH2B","RNASEH2B","RNASEH2B","grey"
"ZBTB8A","ZBTB8A","ZBTB8A","grey"
"KMT5C","KMT5C","KMT5C","grey"
"ADGRA1","ADGRA1","ADGRA1","green"
"KCNN3","KCNN3","KCNN3","red"
"HGH1","HGH1","HGH1","grey"
"GALNTL6","GALNTL6","GALNTL6","pink"
"HOMER1","HOMER1","HOMER1","grey"
"ZNF583","ZNF583","ZNF583","grey"
"C11orf96","C11orf96","C11orf96","grey"
"ADAMTS3","ADAMTS3","ADAMTS3","greenyellow"
"GPR161","GPR161","GPR161","midnightblue"
"WNT5A","WNT5A","WNT5A","grey"
"DCLK3","DCLK3","DCLK3","grey"
"COPS9","COPS9","COPS9","purple"
"DPAGT1","DPAGT1","DPAGT1","grey"
"PLCD1","PLCD1","PLCD1","grey"
"THRB","THRB","THRB","blue"
"ZCWPW1","ZCWPW1","ZCWPW1","grey"
"PIR","PIR","PIR","grey"
"POLR1E","POLR1E","POLR1E","grey"
"CRHBP","CRHBP","CRHBP","grey"
"LCA5L","LCA5L","LCA5L","grey"
"VANGL2","VANGL2","VANGL2","grey"
"KCNG2","KCNG2","KCNG2","grey"
"CASP3","CASP3","CASP3","grey"
"PLAGL2","PLAGL2","PLAGL2","grey"
"CD302","CD302","CD302","grey"
"H2AFJ","H2AFJ","H2AFJ","grey"
"ZNF189","ZNF189","ZNF189","grey"
"ZFYVE21","ZFYVE21","ZFYVE21","grey"
"STMN1","STMN1","STMN1","blue"
"MRPS18C","MRPS18C","MRPS18C","grey"
"RIDA","RIDA","RIDA","grey"
"POLR1B","POLR1B","POLR1B","grey"
"RORA","RORA","RORA","blue"
"TMCO6","TMCO6","TMCO6","grey"
"CYP51A1","CYP51A1","CYP51A1","grey"
"LYAR","LYAR","LYAR","grey"
"MFSD12","MFSD12","MFSD12","grey"
"CDPF1","CDPF1","CDPF1","grey"
"MAP3K9","MAP3K9","MAP3K9","grey"
"MOSPD3","MOSPD3","MOSPD3","turquoise"
"FANCM","FANCM","FANCM","grey"
"PTGS2","PTGS2","PTGS2","grey"
"ZNF394","ZNF394","ZNF394","grey"
"KRT10","KRT10","KRT10","grey"
"ANO5","ANO5","ANO5","grey"
"CMSS1","CMSS1","CMSS1","grey"
"TMEM256-PLSCR3","TMEM256-PLSCR3","TMEM256-PLSCR3","purple"
"TMEM256","TMEM256","TMEM256","purple"
"LMO1","LMO1","LMO1","grey"
"ZNF582","ZNF582","ZNF582","grey"
"RNASET2","RNASET2","RNASET2","grey"
"RBBP8","RBBP8","RBBP8","grey"
"SLC26A2","SLC26A2","SLC26A2","grey"
"NPAS2","NPAS2","NPAS2","blue"
"ARHGEF10","ARHGEF10","ARHGEF10","turquoise"
"KCTD7","KCTD7","KCTD7","grey"
"ARAP2","ARAP2","ARAP2","grey"
"CYB5RL","CYB5RL","CYB5RL","grey"
"FAM114A1","FAM114A1","FAM114A1","grey"
"NPY5R","NPY5R","NPY5R","grey"
"DSN1","DSN1","DSN1","grey"
"ADARB2","ADARB2","ADARB2","pink"
"TOB1","TOB1","TOB1","salmon"
"KBTBD4","KBTBD4","KBTBD4","grey"
"PYGM","PYGM","PYGM","grey"
"UBTD1","UBTD1","UBTD1","grey"
"EHD4","EHD4","EHD4","grey"
"ABRAXAS1","ABRAXAS1","ABRAXAS1","grey"
"APLF","APLF","APLF","grey"
"TRIM68","TRIM68","TRIM68","grey"
"ZNF121","ZNF121","ZNF121","grey"
"EMID1","EMID1","EMID1","turquoise"
"AMIGO2","AMIGO2","AMIGO2","grey"
"INPPL1","INPPL1","INPPL1","turquoise"
"SMIM8","SMIM8","SMIM8","grey"
"ARHGAP15","ARHGAP15","ARHGAP15","grey"
"ETV6","ETV6","ETV6","grey"
"DUSP4","DUSP4","DUSP4","grey"
"RBM19","RBM19","RBM19","grey"
"STXBP5L","STXBP5L","STXBP5L","brown"
"KCNS1","KCNS1","KCNS1","grey"
"ITGA7","ITGA7","ITGA7","greenyellow"
"GMDS","GMDS","GMDS","pink"
"MKX","MKX","MKX","greenyellow"
"RPA2","RPA2","RPA2","grey"
"OSGEPL1","OSGEPL1","OSGEPL1","grey"
"TP53I13","TP53I13","TP53I13","grey"
"C4orf19","C4orf19","C4orf19","grey"
"TCEAL5","TCEAL5","TCEAL5","tan"
"TCEAL3","TCEAL3","TCEAL3","tan"
"FAU","FAU","FAU","tan"
"ACAD11","ACAD11","ACAD11","grey"
"ADAT2","ADAT2","ADAT2","grey"
"MAN1C1","MAN1C1","MAN1C1","grey"
"MTHFD2","MTHFD2","MTHFD2","grey"
"VARS2","VARS2","VARS2","grey"
"GPN2","GPN2","GPN2","grey"
"DSE","DSE","DSE","grey"
"MTHFS","MTHFS","MTHFS","grey"
"ST20-MTHFS","ST20-MTHFS","ST20-MTHFS","grey"
"MED30","MED30","MED30","grey"
"SHD","SHD","SHD","grey"
"RFLNB","RFLNB","RFLNB","grey"
"GMIP","GMIP","GMIP","green"
"SEMA5B","SEMA5B","SEMA5B","grey"
"EARS2","EARS2","EARS2","grey"
"PARP4","PARP4","PARP4","grey"
"KIAA0391","KIAA0391","KIAA0391","grey"
"PSKH1","PSKH1","PSKH1","grey"
"MRPL57","MRPL57","MRPL57","grey"
"COL4A2","COL4A2","COL4A2","turquoise"
"CHST8","CHST8","CHST8","grey"
"IER5","IER5","IER5","grey"
"MYT1","MYT1","MYT1","grey"
"FBXO36","FBXO36","FBXO36","grey"
"COMMD2","COMMD2","COMMD2","grey"
"AGA","AGA","AGA","grey"
"GJC3","GJC3","GJC3","turquoise"
"ENTPD3","ENTPD3","ENTPD3","grey"
"PUSL1","PUSL1","PUSL1","grey"
"SH3YL1","SH3YL1","SH3YL1","grey"
"TBC1D4","TBC1D4","TBC1D4","grey"
"ADIPOR2","ADIPOR2","ADIPOR2","grey"
"PROX2","PROX2","PROX2","grey"
"HDHD3","HDHD3","HDHD3","grey"
"PRKD2","PRKD2","PRKD2","grey"
"AMDHD2","AMDHD2","AMDHD2","grey"
"CCDC171","CCDC171","CCDC171","grey"
"CRYAB","CRYAB","CRYAB","magenta"
"HLA-DMA","HLA-DMA","HLA-DMA","grey"
"TUBD1","TUBD1","TUBD1","grey"
"HINT2","HINT2","HINT2","grey"
"WDR55","WDR55","WDR55","grey"
"AHCY","AHCY","AHCY","tan"
"PGGHG","PGGHG","PGGHG","grey"
"TLR3","TLR3","TLR3","grey"
"ARNTL2","ARNTL2","ARNTL2","grey60"
"DRC1","DRC1","DRC1","grey"
"NABP1","NABP1","NABP1","grey"
"KITLG","KITLG","KITLG","grey"
"DDB2","DDB2","DDB2","grey"
"WDR83OS","WDR83OS","WDR83OS","grey"
"SPATA6","SPATA6","SPATA6","grey"
"REX1BD","REX1BD","REX1BD","grey"
"ZRANB3","ZRANB3","ZRANB3","grey"
"PHF21B","PHF21B","PHF21B","grey"
"CRYM","CRYM","CRYM","green"
"TSC22D4","TSC22D4","TSC22D4","turquoise"
"RFFL","RFFL","RFFL","magenta"
"FAM161A","FAM161A","FAM161A","grey"
"PARP16","PARP16","PARP16","grey"
"NDUFB4","NDUFB4","NDUFB4","tan"
"ABCC4","ABCC4","ABCC4","grey"
"EFCAB5","EFCAB5","EFCAB5","grey"
"HIPK1","HIPK1","HIPK1","brown"
"CCND3","CCND3","CCND3","grey"
"PLEKHG3","PLEKHG3","PLEKHG3","turquoise"
"FZD4","FZD4","FZD4","grey"
"APAF1","APAF1","APAF1","green"
"TMEM185B","TMEM185B","TMEM185B","grey"
"MVK","MVK","MVK","grey"
"KDELC2","KDELC2","KDELC2","grey"
"SOX9","SOX9","SOX9","grey"
"ARX","ARX","ARX","grey"
"TMEM200C","TMEM200C","TMEM200C","grey"
"RIMKLA","RIMKLA","RIMKLA","grey"
"FASTKD3","FASTKD3","FASTKD3","grey"
"C12orf65","C12orf65","C12orf65","grey"
"SLC29A2","SLC29A2","SLC29A2","grey"
"P2RX4","P2RX4","P2RX4","grey"
"ZBTB3","ZBTB3","ZBTB3","grey"
"TNR","TNR","TNR","brown"
"SDR39U1","SDR39U1","SDR39U1","grey"
"COA6","COA6","COA6","grey"
"NKAIN2","NKAIN2","NKAIN2","pink"
"SETDB2","SETDB2","SETDB2","grey"
"POLG2","POLG2","POLG2","grey"
"CDC14A","CDC14A","CDC14A","grey"
"SCRN2","SCRN2","SCRN2","grey"
"BRCA2","BRCA2","BRCA2","grey"
"NR4A3","NR4A3","NR4A3","grey"
"FAM110A","FAM110A","FAM110A","grey"
"FAM86B2","FAM86B2","FAM86B2","grey"
"FAM86C1","FAM86C1","FAM86C1","grey"
"FAM86B1","FAM86B1","FAM86B1","grey"
"EEF2KMT","EEF2KMT","EEF2KMT","grey"
"ARHGAP19-SLIT1","ARHGAP19-SLIT1","ARHGAP19-SLIT1","grey"
"ARHGAP19","ARHGAP19","ARHGAP19","grey"
"CXorf40A","CXorf40A","CXorf40A","grey"
"CXorf40B","CXorf40B","CXorf40B","grey"
"SHB","SHB","SHB","grey"
"KIAA0586","KIAA0586","KIAA0586","grey"
"IMPA2","IMPA2","IMPA2","grey"
"SPACA6","SPACA6","SPACA6","grey60"
"SLC38A2","SLC38A2","SLC38A2","grey"
"NCAPG2","NCAPG2","NCAPG2","grey"
"SOWAHC","SOWAHC","SOWAHC","grey"
"ICK","ICK","ICK","turquoise"
"CCDC134","CCDC134","CCDC134","turquoise"
"ZNF414","ZNF414","ZNF414","grey"
"FAM184B","FAM184B","FAM184B","grey"
"C3orf80","C3orf80","C3orf80","grey"
"UVSSA","UVSSA","UVSSA","grey"
"RPGRIP1L","RPGRIP1L","RPGRIP1L","brown"
"THPO","THPO","THPO","grey"
"SLC46A3","SLC46A3","SLC46A3","grey"
"RPL41","RPL41","RPL41","purple"
"C3orf67","C3orf67","C3orf67","grey"
"TSPAN15","TSPAN15","TSPAN15","turquoise"
"GIN1","GIN1","GIN1","grey"
"DOK5","DOK5","DOK5","blue"
"RPL37","RPL37","RPL37","purple"
"PDE9A","PDE9A","PDE9A","grey"
"SUOX","SUOX","SUOX","grey"
"ZNF354B","ZNF354B","ZNF354B","grey"
"MSRA","MSRA","MSRA","pink"
"POLA1","POLA1","POLA1","grey"
"TMUB1","TMUB1","TMUB1","grey"
"NUBP2","NUBP2","NUBP2","grey"
"PIGN","PIGN","PIGN","grey"
"MEF2B","MEF2B","MEF2B","grey"
"NFKBIZ","NFKBIZ","NFKBIZ","grey"
"PVALB","PVALB","PVALB","grey"
"FAM163B","FAM163B","FAM163B","greenyellow"
"FBXO4","FBXO4","FBXO4","grey"
"GALE","GALE","GALE","grey"
"ZNHIT2","ZNHIT2","ZNHIT2","grey"
"ABCB9","ABCB9","ABCB9","grey"
"POLR2I","POLR2I","POLR2I","grey"
"CCNQ","CCNQ","CCNQ","grey"
"PHACTR4","PHACTR4","PHACTR4","grey"
"MRPL23","MRPL23","MRPL23","tan"
"ZNF688","ZNF688","ZNF688","grey"
"PTPRB","PTPRB","PTPRB","grey"
"PRKAB1","PRKAB1","PRKAB1","grey"
"ZBTB8B","ZBTB8B","ZBTB8B","grey"
"SPATA6L","SPATA6L","SPATA6L","grey"
"INAFM1","INAFM1","INAFM1","grey"
"ARAP3","ARAP3","ARAP3","grey"
"SOCS2","SOCS2","SOCS2","green"
"TBC1D8","TBC1D8","TBC1D8","blue"
"EPHX1","EPHX1","EPHX1","grey"
"KCNMB4","KCNMB4","KCNMB4","grey"
"IGSF21","IGSF21","IGSF21","blue"
"SOX8","SOX8","SOX8","turquoise"
"ZBED4","ZBED4","ZBED4","grey"
"CCDC173","CCDC173","CCDC173","grey"
"STK10","STK10","STK10","grey"
"POC1B","POC1B","POC1B","grey"
"BCL10","BCL10","BCL10","grey"
"LSM3","LSM3","LSM3","grey"
"DUSP16","DUSP16","DUSP16","grey"
"NOP9","NOP9","NOP9","grey"
"MAST4","MAST4","MAST4","grey"
"HIST1H2BG","HIST1H2BG","HIST1H2BG","grey"
"TIMP2","TIMP2","TIMP2","green"
"CYP2U1","CYP2U1","CYP2U1","grey"
"FANCL","FANCL","FANCL","grey"
"PROB1","PROB1","PROB1","turquoise"
"KLHL11","KLHL11","KLHL11","brown"
"SLCO2B1","SLCO2B1","SLCO2B1","grey"
"EFCAB12","EFCAB12","EFCAB12","grey"
"FMNL3","FMNL3","FMNL3","grey"
"APBA3","APBA3","APBA3","grey"
"RIMS4","RIMS4","RIMS4","blue"
"NUDCD2","NUDCD2","NUDCD2","grey"
"CD34","CD34","CD34","grey"
"TBC1D8B","TBC1D8B","TBC1D8B","grey"
"DPF3","DPF3","DPF3","greenyellow"
"PRDX4","PRDX4","PRDX4","grey"
"CAST","CAST","CAST","grey"
"RCOR2","RCOR2","RCOR2","grey"
"MITF","MITF","MITF","grey"
"DENND3","DENND3","DENND3","grey"
"SIAH3","SIAH3","SIAH3","grey"
"CTNND1","CTNND1","CTNND1","grey"
"ZSCAN12","ZSCAN12","ZSCAN12","grey"
"VAV2","VAV2","VAV2","grey"
"KIAA1324L","KIAA1324L","KIAA1324L","grey"
"LRRC10B","LRRC10B","LRRC10B","turquoise"
"LURAP1L","LURAP1L","LURAP1L","grey"
"PRIM2","PRIM2","PRIM2","grey"
"PDCD5","PDCD5","PDCD5","purple"
"VASH1","VASH1","VASH1","turquoise"
"NUDT2","NUDT2","NUDT2","grey"
"RPL37A","RPL37A","RPL37A","purple"
"PBRM1","PBRM1","PBRM1","brown"
"THSD4","THSD4","THSD4","midnightblue"
"STARD8","STARD8","STARD8","grey"
"EVA1A","EVA1A","EVA1A","grey"
"B3GNTL1","B3GNTL1","B3GNTL1","grey"
"C2orf72","C2orf72","C2orf72","grey"
"MRPL22","MRPL22","MRPL22","grey"
"NAGPA","NAGPA","NAGPA","grey"
"FHAD1","FHAD1","FHAD1","grey"
